사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Nov-23,5호선,2519,까치산,292,3,"26,406","1,383","45,757","8,814","128,653","11,401","159,838","22,721","81,901","18,932","47,597","18,500","40,955","19,680","42,001","25,417","38,023","28,134","32,059","33,168","30,279","44,007","33,006","55,879","32,704","74,070","31,955","129,014","18,950","98,503","14,500","62,342","12,709","58,731","10,168","49,697","4,995","30,148",765,"9,239",1,472,0,0,0,0
Nov-23,5호선,2520,신정(은행정),115,2,"13,476",822,"24,736","3,551","65,423","8,685","83,284","14,248","39,807","8,840","21,277","7,600","17,703","8,226","18,096","9,561","16,171","11,721","13,422","13,334","13,108","17,549","14,617","23,506","16,118","31,034","15,419","51,495","8,182","37,746","6,392","24,622","5,169","22,878","3,930","21,758","1,736","12,677",219,"3,810",0,0,0,0,0,0
Nov-23,5호선,2521,목동,8,0,"9,413","1,334","21,593","5,487","63,096","14,403","78,178","28,001","37,856","21,695","25,686","15,720","23,249","14,325","23,889","16,917","22,365","22,407","20,903","21,960","21,325","25,926","24,308","33,163","28,171","49,237","28,616","84,779","15,635","56,026","13,547","32,343","13,247","29,762","12,041","26,836","4,056","15,003",639,"4,999",0,0,0,0,0,0
Nov-23,5호선,2522,오목교(목동운동장앞),1,0,"5,025","1,779","16,178","8,697","52,964","26,137","60,748","65,593","33,990","50,962","24,863","32,691","25,462","30,221","28,482","30,749","29,330","34,161","31,203","32,893","32,998","35,274","40,574","44,121","50,723","55,727","66,940","80,893","35,729","48,903","36,916","27,546","28,957","23,814","22,722","21,246","6,971","12,119",975,"3,400",0,0,0,0,0,0
Nov-23,5호선,2523,양평,1,0,"2,608",848,"7,105","4,979","26,056","10,127","30,531","40,913","14,569","14,775","8,435","6,455","7,851","5,499","8,613","6,116","8,475","6,463","7,733","6,551","8,679","7,245","11,312","9,372","18,019","13,569","33,393","24,676","8,937","16,885","5,859","10,964","4,890","10,045","3,651","9,773","1,531","5,697",218,"1,782",0,0,0,0,0,0
Nov-23,5호선,2524,영등포구청,2,0,"1,157",784,"2,899","2,521","9,153","6,694","14,720","28,381","6,414","11,455","4,503","4,749","4,825","4,225","5,202","4,658","5,514","5,103","5,551","4,811","6,291","5,299","7,377","5,584","12,653","8,058","24,032","15,063","7,306","7,437","5,113","4,735","4,624","4,793","3,515","4,142","1,509","2,381",224,659,1,0,0,0,0,0
Nov-23,5호선,2525,영등포시장,6,0,"3,044","1,001","6,367","5,441","24,604","14,450","37,031","40,209","17,169","24,285","11,625","16,994","12,326","16,586","15,476","19,535","15,202","23,133","16,282","18,999","20,486","16,692","25,400","17,651","31,979","21,772","42,253","36,517","17,202","21,406","12,416","13,434","11,695","12,467","8,032","11,849","3,419","7,517",486,"1,929",0,0,0,0,0,0
Nov-23,5호선,2526,신길,41,0,"2,462",396,"4,926","2,034","17,239","5,201","26,141","14,837","12,457","6,342","7,324","3,120","5,513","3,553","5,721","3,617","5,087","4,279","4,358","4,342","5,051","5,668","6,033","7,342","8,702","12,263","13,433","21,553","4,758","12,593","3,565","10,484","3,430","9,759","2,611","9,662","1,512","6,358",256,"1,984",1,0,0,0,0,0
Nov-23,5호선,2527,여의도,7,0,"2,531","2,894","4,218","29,351","10,535","145,021","14,910","231,576","12,878","93,886","15,424","40,416","22,579","39,263","23,250","36,091","29,489","39,269","36,479","31,858","44,920","30,288","62,099","31,005","161,369","37,100","184,310","43,651","74,091","18,660","62,996","9,960","49,843","8,366","29,692","7,181","9,636","4,227","1,114","2,427",0,2,0,0,0,0
Nov-23,5호선,2528,여의나루,3,0,"1,207","1,411","2,789","12,101","6,202","42,260","10,245","80,486","6,722","35,229","6,596","25,807","8,708","22,117","10,581","21,841","12,124","25,034","16,859","24,590","22,602","25,710","31,147","26,479","59,610","26,745","69,134","26,344","30,834","13,595","30,980","7,727","19,888","5,739","12,249","4,305","4,407","2,310",459,803,0,1,0,0,0,0
Nov-23,5호선,2529,마포,12,0,"2,664","1,352","8,611","7,961","28,578","22,049","40,380","76,418","22,671","38,222","17,593","18,798","17,103","18,004","18,377","16,351","19,841","17,399","18,349","16,098","20,034","17,779","24,272","21,257","41,026","33,713","62,985","47,914","22,789","27,115","19,634","16,932","21,063","15,200","15,017","13,205","6,357","7,992",823,"2,376",0,0,0,0,0,0
Nov-23,5호선,2530,공덕,5,2,"1,844",843,"5,622","7,029","21,820","31,299","35,873","83,763","19,508","43,021","14,616","18,681","16,133","17,199","18,982","16,127","20,382","17,264","17,989","15,418","20,390","16,459","25,701","20,072","45,248","32,280","67,060","49,628","25,284","24,186","20,792","14,240","21,348","13,010","16,001","11,718","6,581","6,670",959,"1,803",0,0,0,0,0,0
Nov-23,5호선,2531,애오개,45,0,"2,458",434,"5,797","3,864","19,617","8,673","27,544","27,458","13,951","14,880","9,252","7,151","9,149","6,454","10,256","6,450","10,318","8,336","8,912","8,143","9,956","8,573","10,569","10,360","14,762","15,049","22,193","23,055","8,031","13,652","5,125","8,496","4,389","7,964","3,295","7,530","1,126","4,518",155,"2,088",1,375,0,0,0,0
Nov-23,5호선,2532,충정로(경기대입구),10,0,"1,017",233,"2,348","2,127","6,059","14,858","8,878","34,225","5,086","14,454","4,202","5,208","4,571","4,659","5,157","4,202","5,604","5,264","5,836","4,990","6,199","4,155","7,872","4,914","18,657","6,781","29,109","9,747","7,932","6,053","5,516","3,910","4,880","3,922","3,000","3,735","1,264","2,329",210,659,0,78,0,0,0,0
Nov-23,5호선,2533,서대문,18,0,"3,546","1,091","6,824","16,905","19,312","72,023","25,710","181,981","18,926","59,139","17,941","25,826","22,391","23,878","22,524","22,673","22,752","28,106","26,852","22,037","35,029","18,368","49,827","18,489","85,518","23,364","124,858","30,175","35,765","16,396","27,195","10,961","24,899","11,050","17,075","8,792","6,251","5,361",734,"1,616",1,44,0,0,0,0
Nov-23,5호선,2534,광화문(세종문화회관),5,0,"1,442","1,153","3,382","29,364","9,683","84,441","14,138","284,732","12,311","144,994","16,991","63,849","24,437","57,902","30,152","48,832","39,472","50,662","48,068","41,942","60,139","35,100","80,791","35,411","132,409","43,692","225,875","48,663","81,243","21,587","67,776","9,377","70,135","7,189","39,247","5,420","13,659","2,903","1,598",786,1,3,0,0,0,0
Nov-23,5호선,2535,종로3가,27,5,"1,453",402,"2,268","6,168","3,515","15,326","6,067","45,938","7,500","36,688","9,808","31,025","12,851","33,669","18,390","32,113","21,373","30,663","26,471","28,191","32,452","26,771","38,706","27,432","48,980","31,553","62,040","35,553","34,908","19,670","33,322","11,217","38,286","8,594","30,735","7,277","15,342","4,518","2,099","1,707",0,15,0,0,0,0
Nov-23,5호선,2536,을지로4가,28,0,545,534,816,"6,659","2,581","19,500","3,740","47,330","3,949","21,005","5,026","12,975","6,430","12,080","7,555","11,057","9,291","10,341","10,616","8,982","12,192","8,165","15,246","7,795","29,780","7,615","41,696","8,341","15,195","4,072","9,891","2,636","8,293","2,428","5,484","1,892","2,533","1,200",393,520,0,1,0,0,0,0
Nov-23,5호선,2537,동대문역사문화공원(DDP),2,0,214,254,677,"2,875","1,425","10,044","2,446","31,261","3,053","12,969","2,894","4,517","3,108","3,496","2,545","3,570","3,025","3,604","3,562","3,330","4,364","3,200","6,161","3,815","13,114","3,876","21,981","4,364","8,198","2,701","4,642","2,151","3,672","2,246","2,507","2,224","1,244","1,572",215,451,0,2,0,0,0,0
Nov-23,5호선,2538,청구,9,0,"1,761",243,"2,667","1,934","7,306","3,783","11,858","15,219","7,041","7,884","5,525","4,290","5,284","3,751","5,594","4,366","5,353","4,479","5,529","5,043","5,522","5,528","7,582","6,208","8,923","8,134","14,194","11,589","7,432","7,208","5,004","4,788","3,935","4,380","3,248","4,482","1,609","2,702",213,807,0,0,0,0,0,0
Nov-23,5호선,2539,신금호,35,0,"3,456",422,"7,343","3,146","21,389","8,506","30,823","14,411","16,921","8,464","10,163","5,773","9,078","6,307","9,618","7,445","9,988","8,813","9,096","9,739","8,885","11,590","11,455","14,178","10,980","19,076","11,113","28,234","7,461","18,007","5,173","11,371","4,061","10,530","2,886","9,420","1,094","5,522",223,"2,054",0,0,0,0,0,0
Nov-23,5호선,2540,행당,25,0,"4,267",744,"12,030","2,595","32,722","5,009","47,861","9,775","23,338","7,104","14,752","5,335","12,736","6,459","12,246","7,566","11,087","8,742","9,571","10,139","10,255","12,272","10,438","16,029","10,587","21,408","10,316","33,272","6,620","21,407","4,902","13,924","3,924","12,901","3,071","11,428","1,210","6,680",252,"2,033",0,0,0,0,0,0
Nov-23,5호선,2541,왕십리(성동구청),42,0,"2,126",451,"2,254","3,159","6,032","5,924","9,191","19,088","5,291","9,983","4,586","7,105","5,271","7,029","6,000","7,647","6,501","8,384","7,199","8,022","8,029","8,611","10,299","9,660","11,379","12,702","15,625","18,321","9,023","9,430","7,988","5,599","8,664","4,903","7,190","4,280","3,148","2,576",562,"1,738",0,294,0,0,0,0
Nov-23,5호선,2542,마장,5,0,"2,426",630,"6,137","4,277","16,086","6,871","21,377","16,138","12,243","11,134","9,091","8,639","8,566","7,445","9,943","8,341","9,479","8,324","9,447","7,081","10,252","8,273","12,199","9,558","12,657","12,924","12,500","18,993","7,719","11,604","5,849","7,823","5,407","7,202","3,764","6,728","1,401","4,089",238,"1,330",0,21,0,0,0,0
Nov-23,5호선,2543,답십리,36,1,"9,962","1,319","19,590","9,446","58,352","14,355","80,317","36,716","38,381","20,902","23,469","13,422","19,769","13,722","20,900","14,975","20,268","18,635","18,845","17,607","20,707","20,418","26,086","25,462","32,599","36,518","34,419","61,159","15,849","38,872","11,707","25,436","9,604","22,623","6,912","21,044","2,986","12,280",501,"4,077",0,2,0,0,0,0
Nov-23,5호선,2544,장한평,43,1,"8,076","1,620","19,709","13,859","56,735","23,375","81,663","68,904","42,172","33,309","25,325","20,279","22,058","18,496","23,696","19,525","23,070","20,846","22,094","20,050","24,233","23,415","32,318","28,569","43,983","42,422","63,538","70,122","25,631","47,404","15,391","28,049","12,438","26,954","9,648","23,798","4,320","14,745",694,"4,455",0,92,0,0,0,0
Nov-23,5호선,2545,군자(능동),79,4,"7,654",639,"11,453","5,278","35,097","9,162","51,348","27,722","24,240","18,638","15,223","13,563","13,892","12,686","15,289","14,380","15,863","15,596","14,519","15,879","15,015","17,890","17,884","23,558","23,062","34,770","27,032","58,738","15,696","35,885","13,532","21,712","13,658","20,066","10,793","19,350","6,025","12,036","1,177","5,980",0,"1,000",0,0,0,0
Nov-23,5호선,2546,아차산(어린이대공원후문),16,0,"9,278","1,260","17,403","6,089","44,315","13,185","63,565","30,410","33,328","18,831","22,112","18,258","20,250","17,882","22,862","18,663","23,948","18,886","22,849","20,003","25,943","24,577","27,012","29,448","27,820","36,459","28,240","56,789","16,498","38,600","12,204","24,321","11,559","20,777","7,946","18,615","3,121","11,341",470,"3,235",0,0,0,0,0,0
Nov-23,5호선,2547,광나루(장신대),5,0,"5,673","2,117","16,082","8,210","41,316","18,162","50,029","39,011","31,012","22,755","21,969","18,414","20,459","16,508","22,337","16,639","22,020","18,575","21,643","17,678","24,032","20,871","26,828","25,545","29,004","32,442","33,504","44,611","15,903","30,952","14,354","19,284","16,331","18,409","9,668","16,859","3,447","9,912",436,"2,746",0,1,0,0,0,0
Nov-23,5호선,2548,천호(풍납토성),106,0,"7,539","1,873","12,783","16,742","31,537","21,187","40,553","43,447","25,209","38,369","22,574","29,257","25,631","27,792","29,778","29,594","30,351","32,720","33,033","32,150","37,961","34,888","45,528","37,430","52,875","44,825","55,406","59,724","36,503","39,857","32,782","23,645","25,512","20,858","18,638","17,753","8,711","10,593","1,798","3,968",0,9,0,0,0,0
Nov-23,5호선,2549,강동,116,1,"10,990","1,371","20,688","11,151","56,182","30,675","73,190","50,077","38,737","26,569","26,778","19,968","24,014","18,371","25,615","19,248","24,340","24,643","23,694","23,551","26,627","25,850","31,689","30,343","43,779","37,929","45,146","59,836","21,856","43,525","16,280","29,377","12,687","26,170","9,293","23,617","3,831","15,258",782,"6,769",0,1,0,0,0,0
Nov-23,5호선,2550,길동,14,0,"4,827",805,"9,120","3,971","22,624","7,811","28,733","18,865","16,400","13,985","13,887","9,725","12,788","10,226","14,059","11,094","13,819","11,374","11,957","13,642","13,404","14,822","14,699","17,691","16,468","19,569","16,633","28,827","8,864","21,466","6,179","12,666","6,129","10,717","4,601","9,614","1,947","5,639",391,"2,378",0,0,0,0,0,0
Nov-23,5호선,2551,굽은다리(강동구민회관앞),3,0,"7,590",634,"14,660","2,692","36,697","6,482","40,875","15,233","22,879","11,303","16,818","8,700","14,897","9,438","15,756","10,952","14,678","11,888","13,109","12,896","12,465","15,564","14,054","19,484","15,128","22,509","15,676","38,191","8,633","28,106","6,606","17,502","6,516","14,118","4,608","14,615","1,634","7,910",292,"2,720",0,0,0,0,0,0
Nov-23,5호선,2552,명일,19,0,"5,860","1,326","14,661","3,514","37,311","7,375","37,374","14,078","20,470","10,310","16,670","9,928","14,628","9,137","14,922","9,661","13,368","12,289","12,402","12,519","12,266","15,996","15,000","20,136","13,131","21,445","12,627","40,285","7,534","30,257","6,320","16,334","6,050","13,816","4,503","13,841","1,666","7,886",405,"2,731",0,41,0,0,0,0
Nov-23,5호선,2553,고덕,11,0,"4,207","1,785","11,669","8,256","31,955","18,486","29,359","22,706","19,138","15,432","16,172","14,148","16,934","11,610","17,943","12,081","16,087","17,568","16,711","14,536","19,819","17,451","24,562","19,733","26,564","20,330","17,875","32,851","10,846","26,927","8,656","13,651","8,838","13,104","8,734","11,844","2,102","6,655",369,"2,716",0,225,0,0,0,0
Nov-23,5호선,2554,상일동,81,0,"10,142","1,794","32,543","7,876","77,096","11,491","62,077","18,382","35,272","10,170","24,422","8,992","20,001","8,878","20,447","13,881","17,983","16,095","16,528","15,290","18,175","21,394","19,995","24,099","21,397","37,311","19,687","59,630","10,255","51,250","7,749","28,071","5,379","25,633","3,626","23,191","1,560","13,665",413,"5,771",4,"1,445",0,0,0,0
Nov-23,5호선,2555,둔촌동,3,0,"4,566",779,"9,819","13,103","25,494","10,862","28,615","20,467","17,697","13,537","12,961","10,020","12,199","9,512","13,014","10,845","12,380","13,090","12,700","11,900","14,047","14,433","20,029","17,010","22,179","22,916","20,877","32,859","10,308","22,379","8,238","11,050","7,070","11,392","7,539","9,247","2,292","5,765",290,"1,707",0,0,0,0,0,0
Nov-23,5호선,2556,올림픽공원(한국체대),2,0,"1,361",842,"6,011","4,246","12,645","6,801","13,809","11,464","9,720","7,186","8,390","6,781","7,781","5,830","8,150","7,230","7,635","8,184","7,827","10,431","10,148","11,737","12,326","13,250","12,109","14,830","10,417","13,605","8,015","9,503","6,841","5,476","13,355","5,232","9,282","4,304","2,355","3,124",109,874,0,0,0,0,0,0
Nov-23,5호선,2557,방이,1,0,"2,604",849,"7,312","3,948","20,041","8,674","19,545","25,462","12,968","13,239","10,390","8,625","9,429","7,977","10,894","10,650","10,775","10,001","9,655","11,065","11,120","12,490","12,538","16,074","15,807","21,741","20,959","23,971","10,450","18,867","8,818","11,160","11,962","9,009","12,405","7,118","3,365","4,709",205,"1,364",0,0,0,0,0,0
Nov-23,5호선,2558,오금,12,0,"1,328",477,"3,253","2,504","8,780","9,348","9,044","23,227","6,111","7,477","5,106","4,073","5,028","3,692","5,424","3,748","5,366","4,004","5,129","4,025","6,818","4,621","8,072","5,693","11,134","6,962","15,607","8,384","4,414","6,744","3,327","3,943","2,844","3,541","2,146","3,962",788,"2,561",85,934,0,2,0,0,0,0
Nov-23,5호선,2559,개롱,13,0,"4,036",853,"9,323","3,261","24,710","7,611","25,121","17,004","14,322","9,139","11,226","6,248","10,077","6,553","10,163","6,911","9,973","8,856","8,428","9,364","9,038","10,623","13,426","14,405","13,706","17,554","13,200","23,288","6,319","20,362","4,679","11,458","4,125","9,456","2,333","10,909",851,"5,932",110,"1,813",0,0,0,0,0,0
Nov-23,5호선,2560,거여,0,0,"6,857",667,"16,680","3,784","49,308","9,352","47,885","18,188","26,433","9,990","16,836","7,575","13,953","7,909","14,756","8,879","13,533","12,028","11,838","11,607","12,401","15,322","15,530","21,020","16,821","25,685","15,309","42,841","7,585","33,735","5,387","17,861","5,017","16,264","3,304","17,149","1,139","9,510",156,"2,995",0,0,0,0,0,0
Nov-23,5호선,2561,마천,55,0,"7,484",318,"15,120","2,513","47,189","4,557","36,967","10,814","18,659","7,586","11,368","6,769","10,100","6,135","11,164","6,932","9,420","8,275","8,394","7,755","8,120","12,480","9,598","14,839","9,040","18,396","10,051","28,732","4,308","23,769","3,444","12,452","2,553","13,252","1,568","11,822",633,"7,328",104,"3,045",0,0,0,0,0,0
Nov-23,5호선,2562,강일,3,2,"2,806","1,003","8,518","5,309","28,001","5,709","25,059","9,176","15,624","4,048","11,465","3,420","8,655","3,555","8,464","5,815","7,813","5,432","6,703","6,356","7,822","8,062","9,875","9,947","9,332","14,041","9,169","19,261","3,483","18,598","2,364","10,406","1,873","9,673","1,572","8,750",420,"5,641",99,"1,839",0,0,0,0,0,0
Nov-23,5호선,2563,미사,10,1,"8,345",814,"22,845","6,748","73,003","12,756","73,367","24,830","35,959","21,963","25,023","17,683","22,258","16,960","23,952","19,821","23,894","19,920","21,654","23,887","24,879","23,542","26,757","33,515","29,366","46,048","29,862","71,747","17,581","68,140","16,415","35,038","16,680","28,391","14,424","25,919","6,861","16,786","1,670","5,656",0,0,0,0,0,0
Nov-23,5호선,2564,하남풍산,8,0,"2,130",288,"5,555","2,333","11,176","6,786","12,311","17,364","7,459","10,082","6,644","6,266","6,279","5,550","6,402","5,217","6,695","6,312","6,965","5,775","7,690","6,411","9,963","8,259","12,231","7,458","14,379","11,943","5,398","10,648","3,877","5,776","3,822","5,185","2,311","5,208",620,"3,409",142,"1,305",0,0,0,0,0,0
Nov-23,5호선,2565,하남시청(덕풍·신장),24,0,"5,557",209,"12,714","4,237","29,314","6,856","26,711","15,988","17,106","9,212","13,201","9,175","12,968","8,750","13,571","8,476","12,724","11,678","11,490","10,258","12,569","14,918","15,128","16,435","15,196","17,254","15,138","25,455","8,080","22,591","6,088","12,813","5,228","12,166","3,287","11,982","1,352","6,801",275,"3,217",0,0,0,0,0,0
Nov-23,5호선,2566,하남검단산,23,0,"3,966",12,"9,910","2,808","25,322","5,138","21,222","12,106","13,216","9,514","10,314","8,435","9,339","8,057","9,947","10,175","10,123","9,585","9,518","9,344","11,251","12,203","12,671","11,136","12,733","15,268","12,337","17,484","7,126","17,889","6,282","10,720","5,300","9,494","4,190","8,599",964,"5,831",111,"2,800",0,1,0,0,0,0
Nov-23,6호선,2611,응암,39,0,"12,557","1,107","27,439","5,777","75,483","9,785","94,929","18,673","49,986","14,884","29,704","13,706","26,420","14,161","27,563","18,041","25,587","19,358","22,158","21,260","21,356","28,930","23,327","35,362","23,026","49,386","21,739","80,340","14,040","62,321","10,195","37,857","8,572","31,969","6,324","29,638","2,639","19,370",444,"5,811",0,1,0,0,0,0
Nov-23,6호선,2612,역촌,7,1,"2,548",460,"5,874","2,975","17,077","3,064","18,104","8,801","9,636","5,070","6,410","3,610","5,903","4,657","6,134","5,313","5,864","5,385","5,426","5,371","5,200","6,480","5,173","8,969","5,562","11,933","5,409","18,950","3,159","15,378","2,152","8,359","1,968","7,957","1,362","7,269",657,"4,857",84,"1,515",0,0,0,0,0,0
Nov-23,6호선,2613,불광,28,1,"1,775",675,"4,643","1,881","12,646","3,748","15,046","7,821","8,384","6,960","6,367","5,641","6,898","5,992","7,473","6,125","8,097","7,419","8,480","7,266","9,972","8,157","11,059","8,805","10,149","11,023","9,899","16,410","5,645","12,204","4,810","6,848","3,982","5,716","2,281","5,805",936,"3,550",166,"1,218",0,0,0,0,0,0
Nov-23,6호선,2614,독바위,7,2,"2,567",147,"5,160",785,"14,869","1,853","14,019","3,311","7,383","2,746","4,635","3,015","3,988","2,452","4,480","2,894","3,668","3,220","3,292","3,363","3,406","4,344","3,534","5,764","3,353","7,662","2,815","12,742","1,530","10,906","1,098","6,419",941,"5,391",710,"5,199",260,"3,479",68,"1,239",0,0,0,1,0,0
Nov-23,6호선,2615,연신내,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nov-23,6호선,2616,구산,21,1,"6,076",178,"12,111","2,237","33,055","6,319","39,448","7,021","21,660","5,759","13,716","5,095","12,551","6,555","12,789","6,863","11,477","8,064","9,756","8,446","11,202","10,880","12,496","13,702","10,918","16,173","9,510","23,180","5,901","20,590","4,627","10,915","3,847","9,941","3,697","8,526","1,192","5,329",147,"1,728",0,0,0,0,0,0
